"400N1_1#008"
""
"Potential (V)";"Current (uA)"
"-0.24400";"-5.91250"
"-0.24200";"-5.89583"
"-0.24000";"-5.87083"
"-0.23800";"-5.84583"
"-0.23600";"-5.82083"
"-0.23400";"-5.80000"
"-0.23200";"-5.77500"
"-0.23000";"-5.75000"
"-0.22800";"-5.72917"
"-0.22600";"-5.71250"
"-0.22400";"-5.69167"
"-0.22200";"-5.67083"
"-0.22000";"-5.65000"
"-0.21800";"-5.63333"
"-0.21600";"-5.61667"
"-0.21400";"-5.60000"
"-0.21200";"-5.57917"
"-0.21000";"-5.55417"
"-0.20800";"-5.53333"
"-0.20600";"-5.51250"
"-0.20400";"-5.49583"
"-0.20200";"-5.46667"
"-0.20000";"-5.44583"
"-0.19800";"-5.42917"
"-0.19600";"-5.41250"
"-0.19400";"-5.39583"
"-0.19200";"-5.37083"
"-0.19000";"-5.35417"
"-0.18800";"-5.34167"
"-0.18600";"-5.32500"
"-0.18400";"-5.30417"
"-0.18200";"-5.28333"
"-0.18000";"-5.27500"
"-0.17800";"-5.26250"
"-0.17600";"-5.24167"
"-0.17400";"-5.20833"
"-0.17200";"-5.18333"
"-0.17000";"-5.16250"
"-0.16800";"-5.14167"
"-0.16600";"-5.12083"
"-0.16400";"-5.10000"
"-0.16200";"-5.08333"
"-0.16000";"-5.05833"
"-0.15800";"-5.04167"
"-0.15600";"-5.02083"
"-0.15400";"-5.00833"
"-0.15200";"-4.98750"
"-0.15000";"-4.97083"
"-0.14800";"-4.95833"
"-0.14600";"-4.94167"
"-0.14400";"-4.92917"
"-0.14200";"-4.90833"
"-0.14000";"-4.89583"
"-0.13800";"-4.87917"
"-0.13600";"-4.86250"
"-0.13400";"-4.83333"
"-0.13200";"-4.81250"
"-0.13000";"-4.79167"
"-0.12800";"-4.78750"
"-0.12600";"-4.77083"
"-0.12400";"-4.75833"
"-0.12200";"-4.72917"
"-0.12000";"-4.71250"
"-0.11800";"-4.68750"
"-0.11600";"-4.67500"
"-0.11400";"-4.65417"
"-0.11200";"-4.64167"
"-0.11000";"-4.62083"
"-0.10800";"-4.60000"
"-0.10600";"-4.58333"
"-0.10400";"-4.56250"
"-0.10200";"-4.54583"
"-0.10000";"-4.52500"
"-0.09800";"-4.50833"
"-0.09600";"-4.49167"
"-0.09400";"-4.46667"
"-0.09200";"-4.44583"
"-0.09000";"-4.42917"
"-0.08800";"-4.41250"
"-0.08600";"-4.39167"
"-0.08400";"-4.36667"
"-0.08200";"-4.34167"
"-0.08000";"-4.32083"
"-0.07800";"-4.29583"
"-0.07600";"-4.27083"
"-0.07400";"-4.24167"
"-0.07200";"-4.21667"
"-0.07000";"-4.20000"
"-0.06800";"-4.17917"
"-0.06600";"-4.14583"
"-0.06400";"-4.11250"
"-0.06200";"-4.08750"
"-0.06000";"-4.07083"
"-0.05800";"-4.05000"
"-0.05600";"-4.01667"
"-0.05400";"-3.98750"
"-0.05200";"-3.97500"
"-0.05000";"-3.96667"
"-0.04800";"-3.94167"
"-0.04600";"-3.88750"
"-0.04400";"-3.81667"
"-0.04200";"-3.73750"
"-0.04000";"-3.63333"
"-0.03800";"-3.53333"
"-0.03600";"-3.43750"
"-0.03400";"-3.37917"
"-0.03200";"-3.32917"
"-0.03000";"-3.31667"
"-0.02800";"-3.34167"
"-0.02600";"-3.35833"
"-0.02400";"-3.41250"
"-0.02200";"-3.44167"
"-0.02000";"-3.50417"
"-0.01800";"-3.51667"
"-0.01600";"-3.53750"
"-0.01400";"-3.62083"
"-0.01200";"-3.69583"
"-0.01000";"-3.75833"
"-0.00800";"-3.73333"
"-0.00600";"-3.71250"
"-0.00400";"-3.68333"
"-0.00200";"-3.66250"
"0.00000";"-3.63750"
"0.00200";"-3.60417"
"0.00400";"-3.56667"
"0.00600";"-3.52917"
"0.00800";"-3.50833"
"0.01000";"-3.48333"
"0.01200";"-3.45833"
"0.01400";"-3.42083"
"0.01600";"-3.39167"
"0.01800";"-3.36250"
"0.02000";"-3.32917"
"0.02200";"-3.28750"
"0.02400";"-3.24583"
"0.02600";"-3.20417"
"0.02800";"-3.17083"
"0.03000";"-3.12917"
"0.03200";"-3.08750"
"0.03400";"-3.04167"
"0.03600";"-2.98750"
"0.03800";"-2.93750"
"0.04000";"-2.87917"
"0.04200";"-2.82917"
"0.04400";"-2.76667"
"0.04600";"-2.70417"
"0.04800";"-2.64583"
"0.05000";"-2.57500"
"0.05200";"-2.50417"
"0.05400";"-2.41250"
"0.05600";"-2.32917"
"0.05800";"-2.24583"
"0.06000";"-2.16667"
"0.06200";"-2.08333"
"0.06400";"-1.98333"
"0.06600";"-1.86667"
"0.06800";"-1.75417"
"0.07000";"-1.62917"
"0.07200";"-1.50833"
"0.07400";"-1.37500"
"0.07600";"-1.23333"
"0.07800";"-1.08750"
"0.08000";"-0.92083"
"0.08200";"-0.76250"
"0.08400";"-0.57917"
"0.08600";"-0.38750"
"0.08800";"-0.18333"
"0.09000";"0.02500"
"0.09200";"0.25000"
"0.09400";"0.49583"
"0.09600";"0.75833"
"0.09800";"1.01667"
"0.10000";"1.29583"
"0.10200";"1.60000"
"0.10400";"1.94167"
"0.10600";"2.29167"
"0.10800";"2.62917"
"0.11000";"3.00000"
"0.11200";"3.40000"
"0.11400";"3.85000"
"0.11600";"4.30417"
"0.11800";"4.76250"
"0.12000";"5.25000"
"0.12200";"5.76250"
"0.12400";"6.32917"
"0.12600";"6.88333"
"0.12800";"7.47917"
"0.13000";"8.09167"
"0.13200";"8.77917"
"0.13400";"9.49167"
"0.13600";"10.20417"
"0.13800";"10.95000"
"0.14000";"11.71667"
"0.14200";"12.55000"
"0.14400";"13.40000"
"0.14600";"14.26250"
"0.14800";"15.17500"
"0.15000";"16.12917"
"0.15200";"17.14583"
"0.15400";"18.18750"
"0.15600";"19.22917"
"0.15800";"20.30833"
"0.16000";"21.41250"
"0.16200";"22.57917"
"0.16400";"23.76250"
"0.16600";"24.91250"
"0.16800";"26.10833"
"0.17000";"27.33750"
"0.17200";"28.65000"
"0.17400";"29.94583"
"0.17600";"31.21667"
"0.17800";"32.52500"
"0.18000";"33.85833"
"0.18200";"35.27083"
"0.18400";"36.67083"
"0.18600";"38.04583"
"0.18800";"39.39583"
"0.19000";"40.77083"
"0.19200";"42.20417"
"0.19400";"43.63750"
"0.19600";"44.99583"
"0.19800";"46.36250"
"0.20000";"47.74167"
"0.20200";"49.19167"
"0.20400";"50.60000"
"0.20600";"51.93333"
"0.20800";"53.25833"
"0.21000";"54.58333"
"0.21200";"55.96250"
"0.21400";"57.32500"
"0.21600";"58.60834"
"0.21800";"59.87500"
"0.22000";"61.11250"
"0.22200";"62.38333"
"0.22400";"63.60417"
"0.22600";"64.73750"
"0.22800";"65.84167"
"0.23000";"66.93333"
"0.23200";"68.04584"
"0.23400";"69.12084"
"0.23600";"70.07083"
"0.23800";"70.95834"
"0.24000";"71.80000"
"0.24200";"72.67500"
"0.24400";"73.51667"
"0.24600";"74.23750"
"0.24800";"74.92084"
"0.25000";"75.57083"
"0.25200";"76.24167"
"0.25400";"76.82084"
"0.25600";"77.34583"
"0.25800";"77.85000"
"0.26000";"78.35416"
"0.26200";"78.81667"
"0.26400";"79.21667"
"0.26600";"79.60000"
"0.26800";"79.96250"
"0.27000";"80.32500"
"0.27200";"80.65833"
"0.27400";"80.93750"
"0.27600";"81.20834"
"0.27800";"81.46667"
"0.28000";"81.72083"
"0.28200";"81.93750"
"0.28400";"82.07083"
"0.28600";"82.19167"
"0.28800";"82.27500"
"0.29000";"82.35416"
"0.29200";"82.40417"
"0.29400";"82.39166"
"0.29600";"82.37917"
"0.29800";"82.34583"
"0.30000";"82.33334"
"0.30200";"82.27917"
"0.30400";"82.17917"
"0.30600";"82.06667"
"0.30800";"81.96250"
"0.31000";"81.86667"
"0.31200";"81.75417"
"0.31400";"81.59167"
"0.31600";"81.42916"
"0.31800";"81.24583"
"0.32000";"81.08334"
"0.32200";"80.89583"
"0.32400";"80.67083"
"0.32600";"80.44584"
"0.32800";"80.21667"
"0.33000";"80.01250"
"0.33200";"79.80000"
"0.33400";"79.55833"
"0.33600";"79.31250"
"0.33800";"79.05417"
"0.34000";"78.81667"
"0.34200";"78.57500"
"0.34400";"78.30000"
"0.34600";"78.02917"
"0.34800";"77.75834"
"0.35000";"77.50834"
"0.35200";"77.25417"
"0.35400";"76.97083"
"0.35600";"76.68750"
"0.35800";"76.39584"
"0.36000";"76.12916"
"0.36200";"75.86666"
"0.36400";"75.58334"
"0.36600";"75.29583"
"0.36800";"75.00417"
"0.37000";"74.73333"
"0.37200";"74.45834"
"0.37400";"74.16666"
"0.37600";"73.87500"
"0.37800";"73.58750"
"0.38000";"73.31666"
"0.38200";"73.03333"
"0.38400";"72.75416"
"0.38600";"72.46250"
"0.38800";"72.19167"
"0.39000";"71.91250"
"0.39200";"71.62917"
"0.39400";"71.34583"
"0.39600";"71.06667"
"0.39800";"70.79583"
"0.40000";"70.52917"
"0.40200";"70.24167"
"0.40400";"69.96667"
"0.40600";"69.68333"
"0.40800";"69.42916"
"0.41000";"69.17083"
"0.41200";"68.89584"
"0.41400";"68.62500"
"0.41600";"68.35416"
"0.41800";"68.10416"
"0.42000";"67.85416"
"0.42200";"67.59167"
"0.42400";"67.32916"
"0.42600";"67.06667"
"0.42800";"66.82500"
"0.43000";"66.57917"
"0.43200";"66.32083"
"0.43400";"66.05000"
"0.43600";"65.80000"
"0.43800";"65.55833"
"0.44000";"65.32916"
"0.44200";"65.07500"
"0.44400";"64.82916"
"0.44600";"64.58750"
"0.44800";"64.36250"
"0.45000";"64.12917"
"0.45200";"63.88750"
"0.45400";"63.65000"
"0.45600";"63.42084"
"0.45800";"63.20000"
"0.46000";"62.98333"
"0.46200";"62.76250"
"0.46400";"62.54583"
"0.46600";"62.32500"
"0.46800";"62.11250"
"0.47000";"61.89167"
"0.47200";"61.67500"
"0.47400";"61.45417"
"0.47600";"61.25000"
"0.47800";"61.04167"
"0.48000";"60.83750"
"0.48200";"60.61250"
"0.48400";"60.39583"
"0.48600";"60.18333"
"0.48800";"59.98333"
"0.49000";"59.78750"
"0.49200";"59.58333"
"0.49400";"59.38750"
"0.49600";"59.18750"
"0.49800";"58.99583"
"0.50000";"58.80417"
"0.50200";"58.61250"
"0.50400";"58.42500"
"0.50600";"58.24166"
"0.50800";"58.06250"
"0.51000";"57.87917"
"0.51200";"57.69583"
"0.51400";"57.50833"
"0.51600";"57.33333"
"0.51800";"57.15417"
"0.52000";"56.96666"
"0.52200";"56.78334"
"0.52400";"56.60833"
"0.52600";"56.45000"
"0.52800";"56.28333"
"0.53000";"56.10417"
"0.53200";"55.93333"
"0.53400";"55.76250"
"0.53600";"55.60417"
"0.53800";"55.44167"
"0.54000";"55.27916"
"0.54200";"55.12083"
"0.54400";"54.96666"
"0.54600";"54.81250"
"0.54800";"54.65834"
"0.55000";"54.48333"
"0.55200";"54.32084"
"0.55400";"54.16250"
"0.55600";"54.01667"
"0.55800";"53.87500"
"0.56000";"53.72083"
"0.56200";"53.57083"
"0.56400";"53.41250"
"0.56600";"53.27083"
"0.56800";"53.13750"
"0.57000";"53.00000"
"0.57200";"52.86250"
"0.57400";"52.72500"
"0.57600";"52.58750"
"0.57800";"52.45000"
"0.58000";"52.30417"
"0.58200";"52.17083"
"0.58400";"52.03333"
"0.58600";"51.90000"
"0.58800";"51.76666"
"0.59000";"51.62917"
"0.59200";"51.49583"
"0.59400";"51.36667"
"0.59600";"51.24583"
"0.59800";"51.12917"
"0.60000";"51.01250"
"0.59800";"50.26666"
"0.59600";"49.65000"
"0.59400";"49.18333"
"0.59200";"48.77501"
"0.59000";"48.40001"
"0.58800";"48.04583"
"0.58600";"47.71251"
"0.58400";"47.38750"
"0.58200";"47.08750"
"0.58000";"46.78334"
"0.57800";"46.50000"
"0.57600";"46.21251"
"0.57400";"45.94583"
"0.57200";"45.68750"
"0.57000";"45.43750"
"0.56800";"45.18750"
"0.56600";"44.94583"
"0.56400";"44.70833"
"0.56200";"44.48333"
"0.56000";"44.25833"
"0.55800";"44.03749"
"0.55600";"43.82083"
"0.55400";"43.60417"
"0.55200";"43.40416"
"0.55000";"43.19167"
"0.54800";"42.98750"
"0.54600";"42.77500"
"0.54400";"42.57500"
"0.54200";"42.38750"
"0.54000";"42.19584"
"0.53800";"42.00834"
"0.53600";"41.80833"
"0.53400";"41.62083"
"0.53200";"41.43333"
"0.53000";"41.26250"
"0.52800";"41.08334"
"0.52600";"40.90417"
"0.52400";"40.71667"
"0.52200";"40.54167"
"0.52000";"40.37500"
"0.51800";"40.20417"
"0.51600";"40.03334"
"0.51400";"39.85833"
"0.51200";"39.69167"
"0.51000";"39.52083"
"0.50800";"39.34583"
"0.50600";"39.17500"
"0.50400";"39.01250"
"0.50200";"38.85417"
"0.50000";"38.70000"
"0.49800";"38.54583"
"0.49600";"38.39167"
"0.49400";"38.23750"
"0.49200";"38.07917"
"0.49000";"37.92500"
"0.48800";"37.77083"
"0.48600";"37.62083"
"0.48400";"37.47917"
"0.48200";"37.32917"
"0.48000";"37.17916"
"0.47800";"37.02500"
"0.47600";"36.87917"
"0.47400";"36.72917"
"0.47200";"36.57917"
"0.47000";"36.42917"
"0.46800";"36.28750"
"0.46600";"36.14583"
"0.46400";"36.00000"
"0.46200";"35.85417"
"0.46000";"35.71250"
"0.45800";"35.57084"
"0.45600";"35.42916"
"0.45400";"35.28750"
"0.45200";"35.14583"
"0.45000";"35.00834"
"0.44800";"34.86250"
"0.44600";"34.72083"
"0.44400";"34.57500"
"0.44200";"34.42916"
"0.44000";"34.28750"
"0.43800";"34.14167"
"0.43600";"34.00417"
"0.43400";"33.86250"
"0.43200";"33.72500"
"0.43000";"33.58750"
"0.42800";"33.44167"
"0.42600";"33.30000"
"0.42400";"33.16667"
"0.42200";"33.03334"
"0.42000";"32.90417"
"0.41800";"32.75417"
"0.41600";"32.61667"
"0.41400";"32.47084"
"0.41200";"32.33750"
"0.41000";"32.20417"
"0.40800";"32.07084"
"0.40600";"31.92917"
"0.40400";"31.79167"
"0.40200";"31.64583"
"0.40000";"31.51666"
"0.39800";"31.37083"
"0.39600";"31.23750"
"0.39400";"31.09583"
"0.39200";"30.95833"
"0.39000";"30.81667"
"0.38800";"30.66667"
"0.38600";"30.52083"
"0.38400";"30.38333"
"0.38200";"30.23750"
"0.38000";"30.09167"
"0.37800";"29.93333"
"0.37600";"29.80000"
"0.37400";"29.65000"
"0.37200";"29.50417"
"0.37000";"29.34167"
"0.36800";"29.18750"
"0.36600";"29.04167"
"0.36400";"28.89167"
"0.36200";"28.74583"
"0.36000";"28.57917"
"0.35800";"28.42083"
"0.35600";"28.26667"
"0.35400";"28.10833"
"0.35200";"27.94167"
"0.35000";"27.77083"
"0.34800";"27.59583"
"0.34600";"27.43333"
"0.34400";"27.26250"
"0.34200";"27.09583"
"0.34000";"26.91667"
"0.33800";"26.73334"
"0.33600";"26.55833"
"0.33400";"26.37500"
"0.33200";"26.18333"
"0.33000";"25.97917"
"0.32800";"25.77500"
"0.32600";"25.58333"
"0.32400";"25.38333"
"0.32200";"25.18333"
"0.32000";"24.95833"
"0.31800";"24.72917"
"0.31600";"24.50000"
"0.31400";"24.26667"
"0.31200";"24.02500"
"0.31000";"23.76667"
"0.30800";"23.50000"
"0.30600";"23.25417"
"0.30400";"22.98333"
"0.30200";"22.71667"
"0.30000";"22.40417"
"0.29800";"22.09583"
"0.29600";"21.78750"
"0.29400";"21.46667"
"0.29200";"21.14167"
"0.29000";"20.78750"
"0.28800";"20.42500"
"0.28600";"20.05833"
"0.28400";"19.67500"
"0.28200";"19.28750"
"0.28000";"18.85833"
"0.27800";"18.40833"
"0.27600";"17.95833"
"0.27400";"17.50000"
"0.27200";"17.02083"
"0.27000";"16.50417"
"0.26800";"15.95000"
"0.26600";"15.41250"
"0.26400";"14.84583"
"0.26200";"14.27500"
"0.26000";"13.63750"
"0.25800";"12.99167"
"0.25600";"12.34167"
"0.25400";"11.67500"
"0.25200";"10.95417"
"0.25000";"10.17083"
"0.24800";"9.40000"
"0.24600";"8.60000"
"0.24400";"7.77500"
"0.24200";"6.88333"
"0.24000";"5.97917"
"0.23800";"5.08750"
"0.23600";"4.14167"
"0.23400";"3.15833"
"0.23200";"2.10417"
"0.23000";"1.04583"
"0.22800";"0.00833"
"0.22600";"-1.07083"
"0.22400";"-2.20000"
"0.22200";"-3.41250"
"0.22000";"-4.63333"
"0.21800";"-5.81667"
"0.21600";"-7.04167"
"0.21400";"-8.30417"
"0.21200";"-9.63333"
"0.21000";"-10.96667"
"0.20800";"-12.25417"
"0.20600";"-13.58333"
"0.20400";"-14.94167"
"0.20200";"-16.36667"
"0.20000";"-17.78333"
"0.19800";"-19.13750"
"0.19600";"-20.52500"
"0.19400";"-21.93750"
"0.19200";"-23.40833"
"0.19000";"-24.87500"
"0.18800";"-26.27917"
"0.18600";"-27.69583"
"0.18400";"-29.11667"
"0.18200";"-30.56667"
"0.18000";"-32.02083"
"0.17800";"-33.38750"
"0.17600";"-34.74167"
"0.17400";"-36.06250"
"0.17200";"-37.41250"
"0.17000";"-38.74583"
"0.16800";"-39.99583"
"0.16600";"-41.22917"
"0.16400";"-42.43750"
"0.16200";"-43.66250"
"0.16000";"-44.85417"
"0.15800";"-45.95416"
"0.15600";"-47.03334"
"0.15400";"-48.08333"
"0.15200";"-49.15416"
"0.15000";"-50.19167"
"0.14800";"-51.12500"
"0.14600";"-52.00833"
"0.14400";"-52.82500"
"0.14200";"-53.63333"
"0.14000";"-54.39167"
"0.13800";"-55.03334"
"0.13600";"-55.65000"
"0.13400";"-56.22084"
"0.13200";"-56.80833"
"0.13000";"-57.32917"
"0.12800";"-57.75417"
"0.12600";"-58.14583"
"0.12400";"-58.49167"
"0.12200";"-58.85417"
"0.12000";"-59.11667"
"0.11800";"-59.34584"
"0.11600";"-59.52916"
"0.11400";"-59.72499"
"0.11200";"-59.87500"
"0.11000";"-59.94167"
"0.10800";"-59.95833"
"0.10600";"-59.94583"
"0.10400";"-59.95000"
"0.10200";"-59.95000"
