"400N1_1#005"
""
"Potential (V)";"Current (uA)"
"-0.21400";"-0.44958"
"-0.21200";"-0.44750"
"-0.21000";"-0.44542"
"-0.20800";"-0.44375"
"-0.20600";"-0.44250"
"-0.20400";"-0.44125"
"-0.20200";"-0.43958"
"-0.20000";"-0.43792"
"-0.19800";"-0.43667"
"-0.19600";"-0.43542"
"-0.19400";"-0.43417"
"-0.19200";"-0.43292"
"-0.19000";"-0.43208"
"-0.18800";"-0.43167"
"-0.18600";"-0.43000"
"-0.18400";"-0.42792"
"-0.18200";"-0.42542"
"-0.18000";"-0.42333"
"-0.17800";"-0.42208"
"-0.17600";"-0.42083"
"-0.17400";"-0.41958"
"-0.17200";"-0.41792"
"-0.17000";"-0.41625"
"-0.16800";"-0.41542"
"-0.16600";"-0.41417"
"-0.16400";"-0.41333"
"-0.16200";"-0.41167"
"-0.16000";"-0.41042"
"-0.15800";"-0.41000"
"-0.15600";"-0.40917"
"-0.15400";"-0.40792"
"-0.15200";"-0.40542"
"-0.15000";"-0.40458"
"-0.14800";"-0.40417"
"-0.14600";"-0.40333"
"-0.14400";"-0.40208"
"-0.14200";"-0.40125"
"-0.14000";"-0.40125"
"-0.13800";"-0.40125"
"-0.13600";"-0.40042"
"-0.13400";"-0.39917"
"-0.13200";"-0.39750"
"-0.13000";"-0.39667"
"-0.12800";"-0.39667"
"-0.12600";"-0.39542"
"-0.12400";"-0.39417"
"-0.12200";"-0.39208"
"-0.12000";"-0.39167"
"-0.11800";"-0.39125"
"-0.11600";"-0.39042"
"-0.11400";"-0.38917"
"-0.11200";"-0.38708"
"-0.11000";"-0.38583"
"-0.10800";"-0.38417"
"-0.10600";"-0.38375"
"-0.10400";"-0.38167"
"-0.10200";"-0.38083"
"-0.10000";"-0.37917"
"-0.09800";"-0.37875"
"-0.09600";"-0.37667"
"-0.09400";"-0.37542"
"-0.09200";"-0.37417"
"-0.09000";"-0.37375"
"-0.08800";"-0.37292"
"-0.08600";"-0.37167"
"-0.08400";"-0.37000"
"-0.08200";"-0.36833"
"-0.08000";"-0.36667"
"-0.07800";"-0.36583"
"-0.07600";"-0.36417"
"-0.07400";"-0.36292"
"-0.07200";"-0.36125"
"-0.07000";"-0.36000"
"-0.06800";"-0.35833"
"-0.06600";"-0.35667"
"-0.06400";"-0.35500"
"-0.06200";"-0.35375"
"-0.06000";"-0.35208"
"-0.05800";"-0.35042"
"-0.05600";"-0.34792"
"-0.05400";"-0.34583"
"-0.05200";"-0.34417"
"-0.05000";"-0.34375"
"-0.04800";"-0.34250"
"-0.04600";"-0.34083"
"-0.04400";"-0.33792"
"-0.04200";"-0.33583"
"-0.04000";"-0.33417"
"-0.03800";"-0.33292"
"-0.03600";"-0.33083"
"-0.03400";"-0.32792"
"-0.03200";"-0.32542"
"-0.03000";"-0.32375"
"-0.02800";"-0.32125"
"-0.02600";"-0.31833"
"-0.02400";"-0.31500"
"-0.02200";"-0.31208"
"-0.02000";"-0.30958"
"-0.01800";"-0.30583"
"-0.01600";"-0.30250"
"-0.01400";"-0.29875"
"-0.01200";"-0.29542"
"-0.01000";"-0.29167"
"-0.00800";"-0.28708"
"-0.00600";"-0.28208"
"-0.00400";"-0.27750"
"-0.00200";"-0.27250"
"0.00000";"-0.26792"
"0.00200";"-0.26167"
"0.00400";"-0.25500"
"0.00600";"-0.24875"
"0.00800";"-0.24292"
"0.01000";"-0.23667"
"0.01200";"-0.22917"
"0.01400";"-0.22083"
"0.01600";"-0.21250"
"0.01800";"-0.20417"
"0.02000";"-0.19500"
"0.02200";"-0.18500"
"0.02400";"-0.17417"
"0.02600";"-0.16208"
"0.02800";"-0.15042"
"0.03000";"-0.13750"
"0.03200";"-0.12458"
"0.03400";"-0.10958"
"0.03600";"-0.09333"
"0.03800";"-0.07542"
"0.04000";"-0.05250"
"0.04200";"-0.02250"
"0.04400";"0.02125"
"0.04600";"0.08042"
"0.04800";"0.15375"
"0.05000";"0.23583"
"0.05200";"0.31542"
"0.05400";"0.38708"
"0.05600";"0.44250"
"0.05800";"0.47083"
"0.06000";"0.46250"
"0.06200";"0.42792"
"0.06400";"0.40125"
"0.06600";"0.40042"
"0.06800";"0.42083"
"0.07000";"0.45042"
"0.07200";"0.48625"
"0.07400";"0.52833"
"0.07600";"0.57417"
"0.07800";"0.62083"
"0.08000";"0.67375"
"0.08200";"0.73250"
"0.08400";"0.80042"
"0.08600";"0.87208"
"0.08800";"0.94458"
"0.09000";"1.02125"
"0.09200";"1.10333"
"0.09400";"1.19250"
"0.09600";"1.28500"
"0.09800";"1.37583"
"0.10000";"1.47292"
"0.10200";"1.57583"
"0.10400";"1.69000"
"0.10600";"1.80667"
"0.10800";"1.92125"
"0.11000";"2.03917"
"0.11200";"2.16458"
"0.11400";"2.30000"
"0.11600";"2.43958"
"0.11800";"2.57417"
"0.12000";"2.71500"
"0.12200";"2.85958"
"0.12400";"3.01708"
"0.12600";"3.16583"
"0.12800";"3.31958"
"0.13000";"3.47417"
"0.13200";"3.64167"
"0.13400";"3.80875"
"0.13600";"3.96583"
"0.13800";"4.12542"
"0.14000";"4.28458"
"0.14200";"4.45458"
"0.14400";"4.62250"
"0.14600";"4.78292"
"0.14800";"4.94375"
"0.15000";"5.09958"
"0.15200";"5.26333"
"0.15400";"5.42042"
"0.15600";"5.57083"
"0.15800";"5.71500"
"0.16000";"5.85500"
"0.16200";"5.99708"
"0.16400";"6.13708"
"0.16600";"6.26417"
"0.16800";"6.38583"
"0.17000";"6.49500"
"0.17200";"6.60792"
"0.17400";"6.71292"
"0.17600";"6.80833"
"0.17800";"6.90125"
"0.18000";"6.98750"
"0.18200";"7.07542"
"0.18400";"7.15125"
"0.18600";"7.21625"
"0.18800";"7.27250"
"0.19000";"7.32208"
"0.19200";"7.36917"
"0.19400";"7.40792"
"0.19600";"7.43208"
"0.19800";"7.45042"
"0.20000";"7.46375"
"0.20200";"7.48000"
"0.20400";"7.48958"
"0.20600";"7.48708"
"0.20800";"7.48042"
"0.21000";"7.46875"
"0.21200";"7.46083"
"0.21400";"7.44708"
"0.21600";"7.42458"
"0.21800";"7.39750"
"0.22000";"7.36625"
"0.22200";"7.33792"
"0.22400";"7.30625"
"0.22600";"7.26750"
"0.22800";"7.22458"
"0.23000";"7.18167"
"0.23200";"7.14083"
"0.23400";"7.09917"
"0.23600";"7.04917"
"0.23800";"7.00000"
"0.24000";"6.94917"
"0.24200";"6.90167"
"0.24400";"6.85250"
"0.24600";"6.79792"
"0.24800";"6.74500"
"0.25000";"6.69208"
"0.25200";"6.64333"
"0.25400";"6.59000"
"0.25600";"6.53583"
"0.25800";"6.48333"
"0.26000";"6.43375"
"0.26200";"6.38500"
"0.26400";"6.33125"
"0.26600";"6.27917"
"0.26800";"6.22708"
"0.27000";"6.17917"
"0.27200";"6.13042"
"0.27400";"6.07917"
"0.27600";"6.02958"
"0.27800";"5.98083"
"0.28000";"5.93500"
"0.28200";"5.88875"
"0.28400";"5.84042"
"0.28600";"5.79417"
"0.28800";"5.74875"
"0.29000";"5.70583"
"0.29200";"5.66250"
"0.29400";"5.61833"
"0.29600";"5.57625"
"0.29800";"5.53417"
"0.30000";"5.49375"
"0.30200";"5.45292"
"0.30400";"5.41208"
"0.30600";"5.37250"
"0.30800";"5.33458"
"0.31000";"5.29792"
"0.31200";"5.26208"
"0.31400";"5.22458"
"0.31600";"5.18875"
"0.31800";"5.15292"
"0.32000";"5.12042"
"0.32200";"5.08750"
"0.32400";"5.05417"
"0.32600";"5.02042"
"0.32800";"4.98750"
"0.33000";"4.95667"
"0.33200";"4.92542"
"0.33400";"4.89417"
"0.33600";"4.86375"
"0.33800";"4.83458"
"0.34000";"4.80583"
"0.34200";"4.77708"
"0.34400";"4.74750"
"0.34600";"4.71917"
"0.34800";"4.69167"
"0.35000";"4.66583"
"0.35200";"4.64042"
"0.35400";"4.61375"
"0.35600";"4.58750"
"0.35800";"4.56125"
"0.36000";"4.53667"
"0.36200";"4.51292"
"0.36400";"4.48833"
"0.36600";"4.46417"
"0.36800";"4.44000"
"0.37000";"4.41750"
"0.37200";"4.39542"
"0.37400";"4.37292"
"0.37600";"4.35083"
"0.37800";"4.32917"
"0.38000";"4.30917"
"0.38200";"4.28875"
"0.38400";"4.26792"
"0.38600";"4.24750"
"0.38800";"4.22792"
"0.39000";"4.20917"
"0.39200";"4.18875"
"0.39400";"4.16917"
"0.39600";"4.14917"
"0.39800";"4.13042"
"0.40000";"4.11208"
"0.40200";"4.09333"
"0.40400";"4.07542"
"0.40600";"4.05750"
"0.40800";"4.04083"
"0.41000";"4.02375"
"0.41200";"4.00625"
"0.41400";"3.98917"
"0.41600";"3.97333"
"0.41800";"3.95792"
"0.42000";"3.94208"
"0.42200";"3.92542"
"0.42400";"3.90875"
"0.42600";"3.89333"
"0.42800";"3.87875"
"0.43000";"3.86458"
"0.43200";"3.84958"
"0.43400";"3.83542"
"0.43600";"3.82167"
"0.43800";"3.80833"
"0.44000";"3.79417"
"0.44200";"3.77958"
"0.44400";"3.76583"
"0.44600";"3.75250"
"0.44800";"3.74000"
"0.45000";"3.72625"
"0.45200";"3.71292"
"0.45400";"3.69875"
"0.45600";"3.68583"
"0.45800";"3.67250"
"0.46000";"3.66042"
"0.46200";"3.64833"
"0.46400";"3.63625"
"0.46600";"3.62458"
"0.46800";"3.61292"
"0.47000";"3.60125"
"0.47200";"3.58833"
"0.47400";"3.57625"
"0.47600";"3.56458"
"0.47800";"3.55375"
"0.48000";"3.54292"
"0.48200";"3.53125"
"0.48400";"3.52042"
"0.48600";"3.50917"
"0.48800";"3.49875"
"0.49000";"3.48750"
"0.49200";"3.47708"
"0.49400";"3.46667"
"0.49600";"3.45667"
"0.49800";"3.44708"
"0.50000";"3.43750"
"0.50200";"3.42750"
"0.50400";"3.41708"
"0.50600";"3.40750"
"0.50800";"3.39875"
"0.51000";"3.38875"
"0.51200";"3.37917"
"0.51400";"3.36958"
"0.51600";"3.36125"
"0.51800";"3.35250"
"0.52000";"3.34292"
"0.52200";"3.33375"
"0.52400";"3.32458"
"0.52600";"3.31667"
"0.52800";"3.30792"
"0.53000";"3.29917"
"0.53200";"3.29000"
"0.53400";"3.28208"
"0.53600";"3.27375"
"0.53800";"3.26625"
"0.54000";"3.25708"
"0.54200";"3.24917"
"0.54400";"3.24083"
"0.54600";"3.23417"
"0.54800";"3.22667"
"0.55000";"3.21833"
"0.55200";"3.21042"
"0.55400";"3.20292"
"0.55600";"3.19583"
"0.55800";"3.18792"
"0.56000";"3.18000"
"0.56200";"3.17250"
"0.56400";"3.16542"
"0.56600";"3.15833"
"0.56800";"3.15167"
"0.57000";"3.14458"
"0.57200";"3.13750"
"0.57400";"3.13042"
"0.57600";"3.12333"
"0.57800";"3.11750"
"0.58000";"3.11000"
"0.58200";"3.10333"
"0.58400";"3.09583"
"0.58600";"3.09042"
"0.58800";"3.08417"
"0.59000";"3.07708"
"0.59200";"3.07000"
"0.59400";"3.06375"
"0.59600";"3.05833"
"0.59800";"3.05250"
"0.60000";"3.04625"
"0.59800";"3.02000"
"0.59600";"3.00000"
"0.59400";"2.98708"
"0.59200";"2.97542"
"0.59000";"2.96500"
"0.58800";"2.95458"
"0.58600";"2.94500"
"0.58400";"2.93500"
"0.58200";"2.92708"
"0.58000";"2.91792"
"0.57800";"2.90958"
"0.57600";"2.90000"
"0.57400";"2.89167"
"0.57200";"2.88375"
"0.57000";"2.87583"
"0.56800";"2.86792"
"0.56600";"2.86000"
"0.56400";"2.85208"
"0.56200";"2.84542"
"0.56000";"2.83833"
"0.55800";"2.83167"
"0.55600";"2.82417"
"0.55400";"2.81708"
"0.55200";"2.81083"
"0.55000";"2.80375"
"0.54800";"2.79708"
"0.54600";"2.79000"
"0.54400";"2.78375"
"0.54200";"2.77750"
"0.54000";"2.77083"
"0.53800";"2.76417"
"0.53600";"2.75792"
"0.53400";"2.75208"
"0.53200";"2.74667"
"0.53000";"2.74042"
"0.52800";"2.73375"
"0.52600";"2.72750"
"0.52400";"2.72083"
"0.52200";"2.71542"
"0.52000";"2.70875"
"0.51800";"2.70333"
"0.51600";"2.69708"
"0.51400";"2.69125"
"0.51200";"2.68500"
"0.51000";"2.67875"
"0.50800";"2.67292"
"0.50600";"2.66750"
"0.50400";"2.66208"
"0.50200";"2.65625"
"0.50000";"2.65042"
"0.49800";"2.64458"
"0.49600";"2.63917"
"0.49400";"2.63333"
"0.49200";"2.62833"
"0.49000";"2.62292"
"0.48800";"2.61750"
"0.48600";"2.61125"
"0.48400";"2.60583"
"0.48200";"2.60083"
"0.48000";"2.59625"
"0.47800";"2.59083"
"0.47600";"2.58542"
"0.47400";"2.57958"
"0.47200";"2.57500"
"0.47000";"2.57042"
"0.46800";"2.56583"
"0.46600";"2.56042"
"0.46400";"2.55542"
"0.46200";"2.55125"
"0.46000";"2.54625"
"0.45800";"2.54167"
"0.45600";"2.53625"
"0.45400";"2.53208"
"0.45200";"2.52625"
"0.45000";"2.52125"
"0.44800";"2.51583"
"0.44600";"2.51083"
"0.44400";"2.50542"
"0.44200";"2.50000"
"0.44000";"2.49417"
"0.43800";"2.48917"
"0.43600";"2.48375"
"0.43400";"2.47917"
"0.43200";"2.47375"
"0.43000";"2.46833"
"0.42800";"2.46292"
"0.42600";"2.45750"
"0.42400";"2.45250"
"0.42200";"2.44792"
"0.42000";"2.44292"
"0.41800";"2.43792"
"0.41600";"2.43250"
"0.41400";"2.42792"
"0.41200";"2.42250"
"0.41000";"2.41750"
"0.40800";"2.41125"
"0.40600";"2.40667"
"0.40400";"2.40167"
"0.40200";"2.39625"
"0.40000";"2.39083"
"0.39800";"2.38542"
"0.39600";"2.38083"
"0.39400";"2.37583"
"0.39200";"2.37000"
"0.39000";"2.36542"
"0.38800";"2.36000"
"0.38600";"2.35500"
"0.38400";"2.34958"
"0.38200";"2.34375"
"0.38000";"2.33792"
"0.37800";"2.33167"
"0.37600";"2.32625"
"0.37400";"2.32042"
"0.37200";"2.31458"
"0.37000";"2.30833"
"0.36800";"2.30250"
"0.36600";"2.29750"
"0.36400";"2.29208"
"0.36200";"2.28667"
"0.36000";"2.28000"
"0.35800";"2.27417"
"0.35600";"2.26833"
"0.35400";"2.26292"
"0.35200";"2.25667"
"0.35000";"2.25000"
"0.34800";"2.24292"
"0.34600";"2.23667"
"0.34400";"2.23042"
"0.34200";"2.22333"
"0.34000";"2.21667"
"0.33800";"2.21042"
"0.33600";"2.20500"
"0.33400";"2.19833"
"0.33200";"2.19125"
"0.33000";"2.18375"
"0.32800";"2.17625"
"0.32600";"2.16917"
"0.32400";"2.16208"
"0.32200";"2.15375"
"0.32000";"2.14542"
"0.31800";"2.13625"
"0.31600";"2.12833"
"0.31400";"2.11958"
"0.31200";"2.11125"
"0.31000";"2.10250"
"0.30800";"2.09333"
"0.30600";"2.08458"
"0.30400";"2.07542"
"0.30200";"2.06625"
"0.30000";"2.05625"
"0.29800";"2.04542"
"0.29600";"2.03500"
"0.29400";"2.02375"
"0.29200";"2.01250"
"0.29000";"2.00083"
"0.28800";"1.98833"
"0.28600";"1.97708"
"0.28400";"1.96417"
"0.28200";"1.95167"
"0.28000";"1.93667"
"0.27800";"1.92250"
"0.27600";"1.90875"
"0.27400";"1.89417"
"0.27200";"1.87792"
"0.27000";"1.86000"
"0.26800";"1.84167"
"0.26600";"1.82417"
"0.26400";"1.80583"
"0.26200";"1.78708"
"0.26000";"1.76500"
"0.25800";"1.74250"
"0.25600";"1.71958"
"0.25400";"1.69667"
"0.25200";"1.67208"
"0.25000";"1.64500"
"0.24800";"1.61833"
"0.24600";"1.58917"
"0.24400";"1.55958"
"0.24200";"1.52625"
"0.24000";"1.49292"
"0.23800";"1.45917"
"0.23600";"1.42375"
"0.23400";"1.38542"
"0.23200";"1.34417"
"0.23000";"1.30208"
"0.22800";"1.26083"
"0.22600";"1.21625"
"0.22400";"1.16708"
"0.22200";"1.11375"
"0.22000";"1.05792"
"0.21800";"1.00417"
"0.21600";"0.94625"
"0.21400";"0.88458"
"0.21200";"0.81625"
"0.21000";"0.74625"
"0.20800";"0.67792"
"0.20600";"0.60667"
"0.20400";"0.52958"
"0.20200";"0.44583"
"0.20000";"0.35833"
"0.19800";"0.27125"
"0.19600";"0.17958"
"0.19400";"0.08458"
"0.19200";"-0.01708"
"0.19000";"-0.12292"
"0.18800";"-0.23042"
"0.18600";"-0.34167"
"0.18400";"-0.45667"
"0.18200";"-0.57833"
"0.18000";"-0.70667"
"0.17800";"-0.83375"
"0.17600";"-0.96500"
"0.17400";"-1.09750"
"0.17200";"-1.23792"
"0.17000";"-1.38500"
"0.16800";"-1.52750"
"0.16600";"-1.67500"
"0.16400";"-1.82208"
"0.16200";"-1.97917"
"0.16000";"-2.13958"
"0.15800";"-2.29917"
"0.15600";"-2.46125"
"0.15400";"-2.62250"
"0.15200";"-2.78958"
"0.15000";"-2.95792"
"0.14800";"-3.11750"
"0.14600";"-3.27333"
"0.14400";"-3.42667"
"0.14200";"-3.58667"
"0.14000";"-3.74458"
"0.13800";"-3.89042"
"0.13600";"-4.03333"
"0.13400";"-4.17417"
"0.13200";"-4.31958"
"0.13000";"-4.45917"
"0.12800";"-4.58292"
"0.12600";"-4.70250"
"0.12400";"-4.81875"
"0.12200";"-4.94000"
"0.12000";"-5.04542"
"0.11800";"-5.14125"
"0.11600";"-5.23042"
"0.11400";"-5.32417"
"0.11200";"-5.41083"
"0.11000";"-5.48125"
"0.10800";"-5.54208"
"0.10600";"-5.59750"
"0.10400";"-5.65375"
"0.10200";"-5.70208"
"0.10000";"-5.74500"
